"","palabra","freq","magrado","mactivacion","mimag"
"51","nuevo",25,2.8,1.6,2.6
"52","positivos",25,NA,NA,NA
"53","buenosaires",24,NA,NA,NA
"54","cada",24,NA,NA,NA
"55","día",24,2.4,2.2,3
"56","solidario",24,NA,NA,NA
"57","así",23,NA,NA,NA
"58","hoy",23,NA,NA,NA
"59","ministerio",23,1.8,1.6,2.2
"60","ministro",23,1.8,2,2.8
"61","mayor",22,2.3333,2.1667,3
"62","semana",22,2,2.4,2.6
"63","confirmados",21,NA,NA,NA
"64","forma",21,2.2,1.8,1.4
"65","hombre",21,2.4,2.4,3
"66","aporte",20,NA,NA,NA
"67","crisis",20,2,2.4,2.4
"68","después",20,NA,NA,NA
"69","elde",20,NA,NA,NA
"70","españa",20,NA,NA,NA
"71","mismo",20,2.1,2.1,1.8
"72","ser",20,2.6,2.7,2.2
"73","sergio",20,NA,NA,NA
"74","abril",19,NA,NA,NA
"75","argentina",19,NA,NA,NA
"76","datos",19,NA,NA,NA
"77","mujer",19,2.6,2.6,3
"78","nación",19,2.8,3,2.8
"79","pampeanos",19,NA,NA,NA
"80","pesos",19,NA,NA,NA
"81","sistema",19,2.2,2.2,1.2
"82","todas",19,NA,NA,NA
"83","total",19,2,1.8,1.6
"84","trabajo",19,2.3333,2.6667,2.5
"85","casa",18,2.8,1.4,2.8
"86","diario",18,2.14285,2.27145,2.64285
"87","fernández",18,NA,NA,NA
"88","frente",18,2,1.9,2.1
"89","hospitalarios",18,NA,NA,NA
"90","municipio",18,2,1.8,2.6
"91","tiempo",18,2,2,2.2
"92","adquisición",17,NA,NA,NA
"93","ahora",17,NA,NA,NA
"94","alberto",17,NA,NA,NA
"95","autoridades",17,NA,NA,NA
"96","control",17,1.8,2,2.6
"97","ejecutivo",17,2.2,2.4,2.6
"98","horas",17,NA,NA,NA
"99","matrimonio",17,2.8,2.6,3
"100","obligatorio",17,NA,NA,NA
"101","personal",17,2.5,2.4,2.6
"102","santa",17,NA,NA,NA
"103","vamos",17,NA,NA,NA
"104","viaje",17,2.6,2.8,2.8
"105","alta",16,NA,NA,NA
"106","anunció",16,NA,NA,NA
"107","banco",16,2.4,1.4,2.6
"108","comunicado",16,NA,NA,NA
"109","encuentra",16,NA,NA,NA
"110","hace",16,NA,NA,NA
"111","internado",16,NA,NA,NA
"112","localidad",16,2,2,2
"113","menos",16,NA,NA,NA
"114","necesidad",16,2,2.4,2.4
"115","recursos",16,NA,NA,NA
"116","tratamiento",16,1.6667,2.6667,2.6667
"117","destinado",15,NA,NA,NA
"118","empresas",15,NA,NA,NA
"119","haciendo",15,NA,NA,NA
"120","junto",15,2.5,2.2,2.5
"121","manera",15,2,2,1.2
"122","molas",15,NA,NA,NA
"123","nivel",15,2.2,2.2,2.4
"124","población",15,NA,NA,NA
"125","positivo",15,3,3,2.8
"126","toda",15,NA,NA,NA
"127","contagios",14,NA,NA,NA
"128","cuenta",14,2,1.8,2.4
"129","demillones",14,NA,NA,NA
"130","enfermedad",14,1.2,2,2.8
"131","hacer",14,2.4,3,2.8
"132","indicó",14,NA,NA,NA
"133","medida",14,2,2.1667,1.8333
"134","número",14,2.1667,1.8333,2.6667
"135","persona",14,2.4,2.6,2.8
"136","provincias",14,NA,NA,NA
"137","sentido",14,2.4,2.4,1.6
"138","terapia",14,NA,NA,NA
"139","trabajadores",14,NA,NA,NA
"140","trata",14,NA,NA,NA
"141","confirmó",13,NA,NA,NA
"142","contagio",13,NA,NA,NA
"143","cuatro",13,NA,NA,NA
"144","cuentas",13,NA,NA,NA
"145","entrega",13,NA,NA,NA
"146","estudiantes",13,NA,NA,NA
"147","evitar",13,1.8,3,2.4
"148","fuentes",13,NA,NA,NA
"149","inicial",13,2,2,2
"150","justicia",13,2.8333,2.5,2.6667
"151","marco",13,2.1667,1.5,3
"152","martes",13,NA,NA,NA
"153","público",13,2.3,2.3,2.9
"154","realizar",13,2.6,3,2.8
"155","receta",13,NA,NA,NA
"156","respuesta",13,2.1667,2.8333,1.8333
"157","san",13,2.6,2.2,2.2
"158","secretaría",13,NA,NA,NA
"159","seguridad",13,2.8,2.8,2.4
"160","síntomas",13,NA,NA,NA
"161","tribunal",13,1.4,2.4,2.4
"162","universidad",13,2.7143,2.8571,3
"163","asistencia",12,2.6,2.6,2.6
"164","atención",12,2.4,2.4,2.6
"165","aunque",12,NA,NA,NA
"166","esfuerzo",12,2.6,3,3
"167","gente",12,2.4,2.2,3
"168","gran",12,2.4,2.2,2.6
"169","hecho",12,2.1667,2.1667,1.6667
"170","lucha",12,1.6,3,2.8
"171","mientras",12,NA,NA,NA
"172","nueva",12,NA,NA,NA
"173","países",12,NA,NA,NA
"174","partir",12,2,2.8,2.6
"175","política",12,1.8,2.4,2.4
"176","pública",12,NA,NA,NA
"177","respiradores",12,NA,NA,NA
"178","acompañar",11,2.8,3,2.4
"179","actividades",11,NA,NA,NA
"180","adelante",11,2.4,2.2,3
"181","análisis",11,2.8,3,2.4
"182","atender",11,2.4,3,2.8
"183","cámara",11,2.6,2.8,3
"184","cantidad",11,2,2,2.2
"185","cargo",11,2.2,2.4,2.8
"186","clase",11,2.4,2.2,2.6
"187","contacto",11,2.6667,2.6667,2.5
"188","dar",11,2.8,3,3
"189","debe",11,1.8,2,1.4
"190","diagnóstico",11,NA,NA,NA
"191","domicilio",11,NA,NA,NA
"192","explicó",11,NA,NA,NA
"193","exterior",11,2.2,1.7,2.7
"194","generalpico",11,NA,NA,NA
"195","hospitales",11,NA,NA,NA
"196","iniciativa",11,2.8,2.8,2.8
"197","joven",11,2.2,2.3,2.8
"198","lado",11,2,1.6,2.4
"199","llegar",11,2.4,3,3
"200","lucio",11,NA,NA,NA
"201","lunes",11,NA,NA,NA
"202","mañana",11,2.8,2.8,2.8
"203","medio",11,1.93333333333333,2,2.4
"204","obligatoria",11,NA,NA,NA
"205","preventivo",11,NA,NA,NA
"206","primera",11,NA,NA,NA
"207","reactivos",11,NA,NA,NA
"208","sociedad",11,2.6,2.6,2.8
"209","trabajando",11,NA,NA,NA
"210","unidos",11,NA,NA,NA
"211","vecinos",11,NA,NA,NA
"212","acciones",10,NA,NA,NA
"213","aquellos",10,NA,NA,NA
"214","camas",10,NA,NA,NA
"215","chaco",10,NA,NA,NA
"216","china",10,NA,NA,NA
"217","circulación",10,NA,NA,NA
"218","clínica",10,NA,NA,NA
"219","decreto",10,2,2.6,1.4
"220","dio",10,NA,NA,NA
"221","diputados",10,NA,NA,NA
"222","distintos",10,NA,NA,NA
"223","domingo",10,NA,NA,NA
"224","esposa",10,NA,NA,NA
"225","hizo",10,NA,NA,NA
"226","italia",10,NA,NA,NA
"227","luego",10,NA,NA,NA
"228","medicamentos",10,NA,NA,NA
"229","movimiento",10,2.6,2.6,2.8
"230","municipios",10,NA,NA,NA
"231","pampeano",10,NA,NA,NA
"232","pasadode",10,NA,NA,NA
"233","posible",10,2.8,2.2,2.4
"234","primeros",10,NA,NA,NA
"235","próximos",10,NA,NA,NA
"236","pueden",10,NA,NA,NA
"237","relación",10,3,3,2.4
"238","señaló",10,NA,NA,NA
"239","tarde",10,2.5,2.5,2.8333
"240","transmisión",10,2,2.6,1.8
"241","van",10,NA,NA,NA
"242","aportes",9,NA,NA,NA
"243","área",9,2.2,1.4,2.6
"244","aseguró",9,NA,NA,NA
"245","buen",9,NA,NA,NA
"246","capacidad",9,2.4,2.4,2.6
"247","clases",9,NA,NA,NA
"248","comprar",9,2.8,3,3
"249","consecuencias",9,NA,NA,NA
"250","contaduría",9,NA,NA,NA
"251","córdoba",9,NA,NA,NA
"252","deben",9,NA,NA,NA
"253","decisión",9,2.4,2.8,2.2
"254","desinfección",9,NA,NA,NA
"255","distintas",9,NA,NA,NA
"256","europa",9,NA,NA,NA
"257","falleció",9,NA,NA,NA
"258","falta",9,1.8,2,2
"259","federal",9,2.4,2,1.6
"260","fin",9,2,2.2,2.2
"261","gobiernos",9,NA,NA,NA
"262","huinca",9,NA,NA,NA
"263","informaron",9,NA,NA,NA
"264","intendente",9,NA,NA,NA
"265","intensiva",9,NA,NA,NA
"266","luis",9,NA,NA,NA
"267","mayores",9,NA,NA,NA
"268","meses",9,NA,NA,NA
"269","miércoles",9,NA,NA,NA
"270","mismos",9,NA,NA,NA
"271","muertos",9,NA,NA,NA
"272","nacionales",9,NA,NA,NA
"273","nápoli",9,NA,NA,NA
"274","negro",9,2.2,2,2.9
"275","neuquén",9,NA,NA,NA
"276","permite",9,NA,NA,NA
"277","puedan",9,NA,NA,NA
"278","puede",9,NA,NA,NA
"279","respecto",9,2,2,1.6
"280","río",9,2.6,2.4,2.8
"281","rioja",9,NA,NA,NA
"282","rosario",9,NA,NA,NA
"283","sanitarias",9,NA,NA,NA
"284","sigue",9,NA,NA,NA
"285","sociales",9,NA,NA,NA
"286","sueldos",9,NA,NA,NA
"287","últimas",9,NA,NA,NA
"288","vez",9,2,2,1.8
"289","víctima",9,1.4,1.4,1.6
"290","acceso",8,2.1429,1.8571,2
"291","agregó",8,NA,NA,NA
"292","alimentos",8,NA,NA,NA
"293","ayuda",8,2.6,3,2.6
"294","centro",8,2.4,1.6,2.4
"295","chile",8,NA,NA,NA
"296","comenzó",8,NA,NA,NA
"297","comité",8,1.8,2,2.8
"298","cómo",8,NA,NA,NA
"299","confirmado",8,NA,NA,NA
"300","decisiones",8,NA,NA,NA
"301","derechos",8,NA,NA,NA
"302","dirección",8,2.1667,2.8333,2.5
"303","dubai",8,NA,NA,NA
"304","ello",8,NA,NA,NA
"305","encuentran",8,NA,NA,NA
"306","enfrentar",8,1.6,3,2.6
"307","espacios",8,NA,NA,NA
"308","espera",8,2,1.6,2.2
"309","estricto",8,NA,NA,NA
"310","fallecimientos",8,NA,NA,NA
"311","haber",8,2,1.8,1.8
"312","indicaron",8,NA,NA,NA
"313","infectados",8,NA,NA,NA
"314","internación",8,NA,NA,NA
"315","jefe",8,1.6,2.6,3
"316","juan",8,NA,NA,NA
"317","kohan",8,NA,NA,NA
"318","laboratorio",8,1.8,2.8,3
"319","legislativo",8,1.6,2.4,1.6
"320","médicos",8,NA,NA,NA
"321","movilidad",8,NA,NA,NA
"322","mundo",8,2.4,2,2.8
"323","nuevos",8,NA,NA,NA
"324","pasado",8,2.4,1.8,2.8
"325","permanece",8,NA,NA,NA
"326","poderes",8,NA,NA,NA
"327","policía",8,1.8,2.2,3
"328","poner",8,2.4,3,3
"329","prensa",8,2.2,2.6,2.4
"330","prevención",8,NA,NA,NA
"331","pueblo",8,2.6,1.8,2.6
"332","realizan",8,NA,NA,NA
"333","reforzar",8,NA,NA,NA
"334","renancó",8,NA,NA,NA
"335","residencia",8,2.6,2,2.8
"336","restricciones",8,NA,NA,NA
"337","riesgo",8,1.2,2.6,2.8
"338","sanatorio",8,NA,NA,NA
"339","seguimiento",8,NA,NA,NA
"340","servicios",8,NA,NA,NA
"341","sospechosos",8,NA,NA,NA
"342","tal",8,NA,NA,NA
"343","tras",8,NA,NA,NA
"344","último",8,1.6,1.8,2.2
"345","virtual",8,NA,NA,NA
"346","administración",7,2,2.1667,2.5
"347","afirmó",7,NA,NA,NA
"348","agua",7,2.6,2,3
"349","alimentarios",7,NA,NA,NA
"350","allá",7,2,2.2,2.6
"351","año",7,2,1.8,3
"352","asimismo",7,NA,NA,NA
"353","bélgica",7,NA,NA,NA
"354","beneficios",7,NA,NA,NA
"355","carne",7,1.8,1.8,3
"356","cinco",7,NA,NA,NA
"357","civil",7,2,2.2,1.4
"358","colaborar",7,2.8,3,3
"359","complejidad",7,NA,NA,NA
"360","comunicó",7,NA,NA,NA
"361","confirmación",7,NA,NA,NA
"362","continuar",7,2.6,2.8,1.8
"363","cuanto",7,2.1111,2,1.6667
"364","cumplir",7,2.8,2.8,2.2
"365","dede",7,NA,NA,NA
"366","deen",7,NA,NA,NA
"367","demanda",7,1.6,2.8,2.2
"368","demil",7,NA,NA,NA
"369","dictado",7,NA,NA,NA
"370","dieron",7,NA,NA,NA
"371","económicas",7,NA,NA,NA
"372","encontraba",7,NA,NA,NA
"373","epidemiológica",7,NA,NA,NA
"374","equipos",7,NA,NA,NA
"375","fecha",7,2.4,2,2
"376","fondos",7,NA,NA,NA
"377","habitual",7,1.8,2,2
"378","hacerle",7,NA,NA,NA
"379","héroes",7,NA,NA,NA
"380","incluso",7,NA,NA,NA
"381","informará",7,NA,NA,NA
"382","ingreso",7,2.2,2.6,2.2
"383","judicial",7,1.2,1.6,2.6
"384","locales",7,NA,NA,NA
"385","lugar",7,2,1.6,2
"386","malvinas",7,NA,NA,NA
"387","marcha",7,1.8333,2.3333,2.5
"388","mayoría",7,1.8,2,2.4
"389","médica",7,NA,NA,NA
"390","mejor",7,2.73335,2.11665,2.18335
"391","muertes",7,NA,NA,NA
"392","municipalidad",7,NA,NA,NA
"393","objetivo",7,2.4,2.4,2.7
"394","particular",7,2,1.8,1.8
"395","patria",7,NA,NA,NA
"396","posibilidad",7,2.4,2.2,2
"397","posibles",7,NA,NA,NA
"398","profesionales",7,NA,NA,NA
"399","proteger",7,2.8,3,2.8
"400","próximas",7,NA,NA,NA
"401","públicas",7,NA,NA,NA
"402","públicos",7,NA,NA,NA
"403","pueda",7,NA,NA,NA
"404","puestos",7,NA,NA,NA
"405","refuerzos",7,NA,NA,NA
"406","residente",7,NA,NA,NA
"407","respiratoria",7,NA,NA,NA
"408","secretario",7,2,2.4,2.8
"409","sector",7,2,1.8,2.6
"410","seguir",7,2.4,2.6,2.8
"411","seis",7,NA,NA,NA
"412","semanas",7,NA,NA,NA
"413","solidarias",7,NA,NA,NA
"414","solidaridad",7,NA,NA,NA
"415","tema",7,2,1.6,1.6
"416","tiempos",7,NA,NA,NA
"417","trabajar",7,2.6,3,3
"418","última",7,NA,NA,NA
"419","unidades",7,NA,NA,NA
"420","vacunación",7,NA,NA,NA
"421","varios",7,NA,NA,NA
"422","viral",7,NA,NA,NA
"423","académicas",6,NA,NA,NA
"424","actividad",6,2.6,2.8,2.4
"425","acuerdo",6,2.4,3,2.6
"426","adultos",6,NA,NA,NA
"427","afectado",6,NA,NA,NA
"428","afectados",6,NA,NA,NA
"429","aún",6,NA,NA,NA
"430","baja",6,NA,NA,NA
"431","bancaria",6,NA,NA,NA
"432","beneficio",6,2.8,2.4,2.2
"433","capital",6,2.1,1.9,2.1
"434","catamarca",6,NA,NA,NA
"435","causa",6,2.4,2.4,2.2
"436","centeno",6,NA,NA,NA
"437","contactos",6,NA,NA,NA
"438","contexto",6,2,1.6,2.2
"439","creo",6,NA,NA,NA
"440","cuales",6,NA,NA,NA
"441","cualquier",6,NA,NA,NA
"442","cuidados",6,NA,NA,NA
"443","cuya",6,NA,NA,NA
"444","dado",6,NA,NA,NA
"445","daniel",6,NA,NA,NA
"446","dengue",6,NA,NA,NA
"447","económica",6,NA,NA,NA
"448","enfermedades",6,NA,NA,NA
"449","enorme",6,2.2,2.2,2.8
"450","equipamiento",6,NA,NA,NA
"451","estrategias",6,NA,NA,NA
"452","evolución",6,2.8,2.8,2
"453","expresó",6,NA,NA,NA
"454","extranjero",6,2.3,2.1,2.5
"455","farmacias",6,NA,NA,NA
"456","fatal",6,NA,NA,NA
"457","fernando",6,NA,NA,NA
"458","firma",6,2.4,2.8,3
"459","fuego",6,2.8,3,3
"460","funcionamiento",6,2.8,3,2.6
"461","grupo",6,2.6,2,2.8
"462","hicieron",6,NA,NA,NA
"463","hidalgo",6,NA,NA,NA
"464","hídricos",6,NA,NA,NA
"465","hora",6,2,1.4,2.2
"466","humanos",6,NA,NA,NA
"467","indica",6,NA,NA,NA
"468","información",6,2.2,2,2
"469","inversión",6,2.2,2.8,2.6
"470","investigación",6,2.2,3,2.4
"471","labra",6,NA,NA,NA
"472","ley",6,2,2.8,2.8
"473","llegaron",6,NA,NA,NA
"474","llegó",6,NA,NA,NA
"475","localidades",6,NA,NA,NA
"476","mantener",6,1.8,3,1.6
"477","mediante",6,NA,NA,NA
"478","médico",6,2.3,2.4,3
"479","mendoza",6,NA,NA,NA
"480","mercadería",6,NA,NA,NA
"481","momentos",6,NA,NA,NA
"482","mosquitos",6,NA,NA,NA
"483","municipales",6,NA,NA,NA
"484","nadie",6,NA,NA,NA
"485","neumonía",6,NA,NA,NA
"486","nuevas",6,NA,NA,NA
"487","oficial",6,2,2.2,2
"488","oficiales",6,NA,NA,NA
"489","pablo",6,NA,NA,NA
"490","pasada",6,NA,NA,NA
"491","pena",6,1.2,1.8,2.2
"492","período",6,2,1.8,2.2
"493","peronismo",6,NA,NA,NA
"494","pidió",6,NA,NA,NA
"495","podrán",6,NA,NA,NA
"496","político",6,1.5,2.4,2
"497","presencial",6,NA,NA,NA
"498","profesional",6,2.35415,2.29165,2.29165
"499","programa",6,2,2.6,2.2
"500","propagación",6,NA,NA,NA
"501","provinciales",6,NA,NA,NA
"502","puerta",6,2,1.4,3
"503","realidad",6,2.3333,2.3333,2.6667
"504","realizando",6,NA,NA,NA
"505","rectorado",6,NA,NA,NA
"506","remarcó",6,NA,NA,NA
"507","resolución",6,2.3333,2.5,2.3333
"508","resultados",6,NA,NA,NA
"509","sabemos",6,NA,NA,NA
"510","salir",6,2.6,3,3
"511","sectores",6,NA,NA,NA
"512","sino",6,NA,NA,NA
"513","situaciones",6,NA,NA,NA
"514","solo",6,1.7,1.7,2.9
"515","sumar",6,2.4,3,3
"516","sur",6,2.8333,1.8333,2.8333
"517","tesorería",6,NA,NA,NA
"518","tierra",6,2.4,2,3
"519","tranquilidad",6,3,2.4,2.8
"520","tratar",6,2.2,2.8,1.8
"521","tucumán",6,NA,NA,NA
"522","últimashoras",6,NA,NA,NA
"523","universitario",6,2.8,2.6,2.8
"524","uso",6,2,2.6,2.4
"525","víctimas",6,NA,NA,NA
"526","volver",6,1.6,2.2,2.4
"527","york",6,NA,NA,NA
"528","actualmente",5,NA,NA,NA
"529","adoptadas",5,NA,NA,NA
"530","advirtieron",5,NA,NA,NA
"531","afrontar",5,NA,NA,NA
"532","algún",5,NA,NA,NA
"533","aquellas",5,NA,NA,NA
"534","áreas",5,NA,NA,NA
"535","asociación",5,1.8,2,1.4
"536","bajaron",5,NA,NA,NA
"537","bajo",5,2,2,2.9
"538","bancos",5,NA,NA,NA
"539","base",5,2,2,2.2
"540","cabo",5,1.8,1.6,2.4
"541","caídos",5,NA,NA,NA
"542","cajeros",5,NA,NA,NA
"543","central",5,1.8,1.6,2.6
"544","centros",5,NA,NA,NA
"545","chubut",5,NA,NA,NA
"546","cifra",5,NA,NA,NA
"547","combatir",5,1.6,2.6,2.8
"548","comisaría",5,NA,NA,NA
"549","comisiones",5,NA,NA,NA
"550","condiciones",5,NA,NA,NA
"551","conocer",5,2.8,2.8,2.4
"552","conoció",5,NA,NA,NA
"553","constitución",5,2.4,2.2,2.4
"554","cónsul",5,NA,NA,NA
"555","contar",5,2.4,3,2.8
"556","controles",5,NA,NA,NA
"557","convirtió",5,NA,NA,NA
"558","cooperadora",5,NA,NA,NA
"559","cosas",5,NA,NA,NA
"560","creación",5,2.8,3,2
"561","creciendo",5,NA,NA,NA
"562","creó",5,NA,NA,NA
"563","crítica",5,2.4,2.8,2.2
"564","cruz",5,1.6,2,3
"565","cubrir",5,2.4,3,2.6
"566","cumplen",5,NA,NA,NA
"567","dato",5,2.6,1.6,2.8
"568","decidió",5,NA,NA,NA
"569","decir",5,2.2,2.8,3
"570","demás",5,NA,NA,NA
"571","den",5,NA,NA,NA
"572","depersonas",5,NA,NA,NA
"573","diagnosticado",5,NA,NA,NA
"574","dijeron",5,NA,NA,NA
"575","diplomático",5,NA,NA,NA
"576","director",5,2,2.4,2.8
"577","disposición",5,2.6,2,1.8
"578","dispuesto",5,NA,NA,NA
"579","distancia",5,1.8,1.6,2.8
"580","electrónica",5,NA,NA,NA
"581","empleados",5,NA,NA,NA
"582","encuentro",5,3,2.8,3
"583","enmarca",5,NA,NA,NA
"584","epidemiológico",5,NA,NA,NA
"585","equipo",5,2.8,2.4,2.8
"586","extensión",5,2.4,1.6,2.4
"587","familia",5,3,2.4,2.8
"588","familias",5,NA,NA,NA
"589","farmacia",5,NA,NA,NA
"590","filas",5,NA,NA,NA
"591","finalmente",5,NA,NA,NA
"592","fomento",5,NA,NA,NA
"593","formosa",5,NA,NA,NA
"594","funcionario",5,1.8,2.2,2.2
"595","grande",5,2.1,2.1,2.5
"596","gripales",5,NA,NA,NA
"597","grupos",5,NA,NA,NA
"598","harán",5,NA,NA,NA
"599","importante",5,2.3333,2.3333,2.3333
"600","ingresar",5,2.4,2.8,2.4
"601","ingresos",5,NA,NA,NA
"602","inicio",5,2.4,2.2,2.8
"603","inmediato",5,2,2.8,2.2
"604","instrumentación",5,NA,NA,NA
"605","instrumentar",5,NA,NA,NA
"606","invitó",5,NA,NA,NA
"607","irá",5,NA,NA,NA
"608","jurisdicción",5,NA,NA,NA
"609","llevando",5,NA,NA,NA
"610","lugares",5,NA,NA,NA
"611","mandatario",5,NA,NA,NA
"612","media",5,NA,NA,NA
"613","medicamento",5,NA,NA,NA
"614","menor",5,2,2,2.6
"615","modo",5,2,1.8,1.6
"616","moreno",5,NA,NA,NA
"617","municipal",5,2,2,2.6
"618","negativo",5,NA,NA,NA
"619","niños",5,NA,NA,NA
"620","nombre",5,2.1667,1.5,2.1667
"621","norte",5,2.2,1.6,2.4
"622","noticia",5,2,2,2.8
"623","organizaciones",5,NA,NA,NA
"624","patologías",5,NA,NA,NA
"625","pereyra",5,NA,NA,NA
"626","permanentemente",5,NA,NA,NA
"627","peronista",5,NA,NA,NA
"628","pidieron",5,NA,NA,NA
"629","podemos",5,NA,NA,NA
"630","políticas",5,NA,NA,NA
"631","políticos",5,NA,NA,NA
"632","porcentaje",5,NA,NA,NA
"633","preocupación",5,1,2.6,2.2
"634","prescripción",5,NA,NA,NA
"635","privados",5,NA,NA,NA
"636","proceso",5,2,2.8,2.6
"637","protección",5,2.4,3,2.8
"638","pudo",5,NA,NA,NA
"639","realizado",5,NA,NA,NA
"640","redes",5,NA,NA,NA
"641","región",5,2,1.8,1.6
"642","reiteró",5,NA,NA,NA
"643","resto",5,2.1667,2,1.8333
"644","resultado",5,2.2,1.6,1.8
"645","ríos",5,NA,NA,NA
"646","rusia",5,NA,NA,NA
"647","sucursales",5,NA,NA,NA
"648","suman",5,NA,NA,NA
"649","superior",5,2,2.2,2.6
"650","superó",5,NA,NA,NA
"651","tan",5,2,1.8,1.4
"652","tomar",5,2,2.6,2.8
"653","últimos",5,NA,NA,NA
"654","única",5,NA,NA,NA
"655","único",5,2.4,2.2,2.6
"656","unlpam",5,NA,NA,NA
"657","urgentes",5,NA,NA,NA
"658","viajaron",5,NA,NA,NA
"659","viajó",5,NA,NA,NA
"660","viernes",5,NA,NA,NA
"661","virtuales",5,NA,NA,NA
"662","web",5,2.6,2.4,2.6
"663","zona",5,2,1.8,1.6
"664","abierta",4,NA,NA,NA
"665","acatamiento",4,NA,NA,NA
"666","agencia",4,NA,NA,NA
"667","alentador",4,NA,NA,NA
"668","alpa",4,NA,NA,NA
"669","alvear",4,NA,NA,NA
"670","ampliación",4,NA,NA,NA
"671","aquí",4,NA,NA,NA
"672","argentinos",4,NA,NA,NA
"673","arn",4,NA,NA,NA
"674","bensusán",4,NA,NA,NA
"675","bienestar",4,NA,NA,NA
"676","bolsillo",4,2.2,1.2,3
"677","buscando",4,NA,NA,NA
"678","calle",4,2,1.6,2.8
"679","camino",4,2.6,2.4,2.6
"680","carga",4,1.8,1.8,1.8
"681","comercio",4,2,2.2,2.6
"682","comercios",4,NA,NA,NA
"683","comportamiento",4,2.2,2.6,2.4
"684","común",4,2,2,2
"685","comunitaria",4,NA,NA,NA
"686","confirmaron",4,NA,NA,NA
"687","conocimiento",4,3,2.4,3
"688","consejo",4,2.8,2.8,2.8
"689","consultas",4,NA,NA,NA
"690","contagiado",4,NA,NA,NA
"691","contención",4,NA,NA,NA
"692","contener",4,2.2,2.6,2.6
"693","continuará",4,NA,NA,NA
"694","controlado",4,NA,NA,NA
"695","cordobesa",4,NA,NA,NA
"696","correr",4,2.8,3,3
"697","corresponden",4,NA,NA,NA
"698","corrientes",4,NA,NA,NA
"699","crónicas",4,NA,NA,NA
"700","cuadros",4,NA,NA,NA
"701","cuarta",4,NA,NA,NA
"702","cuotas",4,NA,NA,NA
"703","deberá",4,NA,NA,NA
"704","decretado",4,NA,NA,NA
"705","dentro",4,NA,NA,NA
"706","descentralización",4,NA,NA,NA
"707","despidos",4,NA,NA,NA
"708","destino",4,2.4,2,2.2
"709","detección",4,NA,NA,NA
"710","diagnosticar",4,NA,NA,NA
"711","diagnósticos",4,NA,NA,NA
"712","diferentes",4,NA,NA,NA
"713","digital",4,2.2,2.2,2.4
"714","discusión",4,1.4,3,2.8
"715","disponer",4,2.4,2.4,1.8
"716","distrito",4,2,2,2
"717","docente",4,NA,NA,NA
"718","domiciliaria",4,NA,NA,NA
"719","donaciones",4,NA,NA,NA
"720","donald",4,NA,NA,NA
"721","económico",4,2.2,1.8,2.6
"722","edad",4,2,2,2
"723","educación",4,2.8,2.8,2.8
"724","ejemplo",4,2.2,2.6,2
"725","electrónico",4,2.2,2.2,2.6
"726","entreyaños",4,NA,NA,NA
"727","especialmente",4,2.2,2.2,2.2
"728","esperamos",4,NA,NA,NA
"729","estero",4,NA,NA,NA
"730","estrecho",4,2,1.7,2.7
"731","estrechos",4,NA,NA,NA
"732","estudio",4,2.5,2.5,2.5
"733","estudios",4,NA,NA,NA
"734","exclusiva",4,NA,NA,NA
"735","exposición",4,2.3333,2.6667,2.8333
"736","faggiani",4,NA,NA,NA
"737","fallecidos",4,NA,NA,NA
"738","fallecimiento",4,NA,NA,NA
"739","fatales",4,NA,NA,NA
"740","fiesta",4,2.4,2.8,3
"741","finalice",4,NA,NA,NA
"742","francisco",4,NA,NA,NA
"743","fsu",4,NA,NA,NA
"744","fuerza",4,2.4,2.4,2
"745","funcionarias",4,NA,NA,NA
"746","garantizar",4,NA,NA,NA
"747","garganta",4,2.2,2,2.8
"748","gastos",4,NA,NA,NA
"749","gracias",4,NA,NA,NA
"750","grandata",4,NA,NA,NA
"751","gripe",4,NA,NA,NA
"752","hacerse",4,NA,NA,NA
"753","hacia",4,NA,NA,NA
"754","hombres",4,NA,NA,NA
"755","idea",4,2.8,3,2.4
"756","igual",4,2.24285,2.07145,2.44285
"757","impacto",4,1.8,2.6,2.6
"758","importadosson",4,NA,NA,NA
"759","imprescindibles",4,NA,NA,NA
"760","incrementó",4,NA,NA,NA
"761","industria",4,1.8,2.6,2.8
"762","institución",4,2.2,2.4,2.2
"763","instrumentó",4,NA,NA,NA
"764","islas",4,NA,NA,NA
"765","israel",4,NA,NA,NA
"766","jubilados",4,NA,NA,NA
"767","jujuy",4,NA,NA,NA
"768","juntos",4,NA,NA,NA
"769","legisladores",4,NA,NA,NA
"770","línea",4,2.2,2,3
"771","llama",4,2.4,2.4,3
"772","llegada",4,2.6,2.6,2.6
"773","llevó",4,NA,NA,NA
"774","mario",4,2.6,2.4,2.6
"775","mecanismos",4,NA,NA,NA
"776","membrete",4,NA,NA,NA
"777","mensaje",4,2.3333,2.1667,2.6667
"778","millón",4,2,2,2.2
"779","misiones",4,NA,NA,NA
"780","móvil",4,NA,NA,NA
"781","muchas",4,NA,NA,NA
"782","muestra",4,2,1.8,2.6
"783","necesario",4,2,1.8,1.6
"784","ningún",4,NA,NA,NA
"785","normal",4,1.8,1.6,2
"786","numeración",4,NA,NA,NA
"787","ocho",4,NA,NA,NA
"788","oposición",4,1.6,2.8,2.6
"789","optimismo",4,NA,NA,NA
"790","original",4,2.8,2,2.2
"791","papel",4,2.4,2.4,2.8
"792","pasar",4,2,2.4,2.6
"793","patios",4,NA,NA,NA
