"","palabra","freq","magrado","mactivacion","mimag"
"2920","caliente",1,2.4,2,3
"2921","calificando",1,NA,NA,NA
"2922","calificó",1,NA,NA,NA
"2923","camaristas",1,NA,NA,NA
"2924","cambia",1,NA,NA,NA
"2925","cambiar",1,2.3333,2.6667,2.1667
"2926","cambiará",1,NA,NA,NA
"2927","cambio",1,2.6,2.8,2
"2928","camboriú",1,NA,NA,NA
"2929","camina",1,NA,NA,NA
"2930","caminaban",1,NA,NA,NA
"2931","camineros",1,NA,NA,NA
"2932","camino",1,2.6,2.4,2.6
"2933","camión",1,2.4,2.4,3
"2934","camioneros",1,NA,NA,NA
"2935","camioneta",1,NA,NA,NA
"2936","camisolinesgr",1,NA,NA,NA
"2937","caña",1,NA,NA,NA
"2938","cancillería",1,NA,NA,NA
"2939","caño",1,NA,NA,NA
"2940","cansada",1,NA,NA,NA
"2941","cante",1,NA,NA,NA
"2942","cañuelas",1,NA,NA,NA
"2943","capa",1,2.2,1.8,3
"2944","capacitaciones",1,NA,NA,NA
"2945","capitales",1,NA,NA,NA
"2946","capítulo",1,2.2,2.2,2.4
"2947","captados",1,NA,NA,NA
"2948","caram",1,NA,NA,NA
"2949","cárcel",1,1.4,1.6,2.6
"2950","cardozo",1,NA,NA,NA
"2951","carenciados",1,NA,NA,NA
"2952","cargas",1,NA,NA,NA
"2953","cargó",1,NA,NA,NA
"2954","cargos",1,NA,NA,NA
"2955","caribe",1,NA,NA,NA
"2956","carlavizzotti",1,NA,NA,NA
"2957","carmen",1,NA,NA,NA
"2958","carne",1,1.8,1.8,3
"2959","carnes",1,NA,NA,NA
"2960","carrera",1,2.2,2.8,3
"2961","cartesiano",1,NA,NA,NA
"2962","casanova",1,NA,NA,NA
"2963","casimil",1,NA,NA,NA
"2964","casipersonas",1,NA,NA,NA
"2965","casique",1,NA,NA,NA
"2966","casosson",1,NA,NA,NA
"2967","castillo",1,2.8,1.6,3
"2968","casual",1,NA,NA,NA
"2969","casuistica",1,NA,NA,NA
"2970","catalina",1,NA,NA,NA
"2971","catamarca",1,NA,NA,NA
"2972","catarina",1,NA,NA,NA
"2973","cátedras",1,NA,NA,NA
"2974","categorías",1,NA,NA,NA
"2975","catherine",1,NA,NA,NA
"2976","catriel",1,NA,NA,NA
"2977","causando",1,NA,NA,NA
"2978","causará",1,NA,NA,NA
"2979","causómuertos",1,NA,NA,NA
"2980","cautela",1,NA,NA,NA
"2981","cecla",1,NA,NA,NA
"2982","cedíanen",1,NA,NA,NA
"2983","cefalea",1,NA,NA,NA
"2984","celebración",1,3,2.8,3
"2985","celebraron",1,NA,NA,NA
"2986","cepa",1,NA,NA,NA
"2987","cercana",1,NA,NA,NA
"2988","cerco",1,NA,NA,NA
"2989","cerrada",1,NA,NA,NA
"2990","cerraron",1,NA,NA,NA
"2991","chacoen",1,NA,NA,NA
"2992","chacomendozacórdobatierra",1,NA,NA,NA
"2993","chamaicó",1,NA,NA,NA
"2994","charlas",1,NA,NA,NA
"2995","charlatán",1,NA,NA,NA
"2996","chequeo",1,NA,NA,NA
"2997","chicago",1,NA,NA,NA
"2998","chicos",1,NA,NA,NA
"2999","chileinfectados",1,NA,NA,NA
"3000","chiquito",1,NA,NA,NA
"3001","chocado",1,NA,NA,NA
"3002","chocó",1,NA,NA,NA
"3003","choque",1,NA,NA,NA
"3004","chorrillero",1,NA,NA,NA
"3005","chubut",1,NA,NA,NA
"3006","cien",1,NA,NA,NA
"3007","científica",1,NA,NA,NA
"3008","científicas",1,NA,NA,NA
"3009","cientocasos",1,NA,NA,NA
"3010","cientos",1,NA,NA,NA
"3011","ciertamente",1,NA,NA,NA
"3012","cine",1,2.8,2,3
"3013","cipolletti",1,NA,NA,NA
"3014","cipollettide",1,NA,NA,NA
"3015","circula",1,NA,NA,NA
"3016","circulando",1,NA,NA,NA
"3017","circular",1,2.2,2.4,2.2
"3018","citadas",1,NA,NA,NA
"3019","ciudadde",1,NA,NA,NA
"3020","clandestino",1,NA,NA,NA
"3021","clara",1,NA,NA,NA
"3022","claramente",1,2.4,1.6,2
"3023","clarin",1,NA,NA,NA
"3024","claro",1,3,1.81665,2.63335
"3025","clausuró",1,NA,NA,NA
"3026","clave",1,2,2.4,2.6
"3027","cliente",1,2.2,2.4,2.8
"3028","clínicas",1,NA,NA,NA
"3029","cloriquina",1,NA,NA,NA
"3030","cluquillas",1,NA,NA,NA
"3031","cnbc",1,NA,NA,NA
"3032","cobrar",1,1.6,2.8,2.6
"3033","cobrarán",1,NA,NA,NA
"3034","cobrarpor",1,NA,NA,NA
"3035","cobro",1,NA,NA,NA
"3036","cóctel",1,NA,NA,NA
"3037","codiciosos",1,NA,NA,NA
"3038","codirector",1,NA,NA,NA
"3039","codo",1,NA,NA,NA
"3040","coeficiente",1,NA,NA,NA
"3041","colaborando",1,NA,NA,NA
"3042","colaterales",1,NA,NA,NA
"3043","colectiva",1,NA,NA,NA
"3044","colega",1,NA,NA,NA
"3045","colegio",1,3,2.8,3
"3046","colgó",1,NA,NA,NA
"3047","colocó",1,NA,NA,NA
"3048","colonia",1,2,1.8,2.4
"3049","color",1,2.4,2,3
"3050","colores",1,NA,NA,NA
"3051","comencemos",1,NA,NA,NA
"3052","comenzará",1,NA,NA,NA
"3053","cometer",1,1.8,2.6,1.2
"3054","comicios",1,NA,NA,NA
"3055","comiendo",1,NA,NA,NA
"3056","comienzo",1,2.4,2,2.6
"3057","compañero",1,2.6,2.2,2.8
"3058","compañía",1,3,3,3
"3059","compartan",1,NA,NA,NA
"3060","compartía",1,NA,NA,NA
"3061","compartió",1,NA,NA,NA
"3062","compartir",1,2.8,3,3
"3063","compensaciones",1,NA,NA,NA
"3064","complementaria",1,NA,NA,NA
"3065","completaron",1,NA,NA,NA
"3066","complete",1,NA,NA,NA
"3067","completo",1,2.4,2.2,2.6
"3068","completó",1,NA,NA,NA
"3069","complicado",1,NA,NA,NA
"3070","complicados",1,NA,NA,NA
"3071","complicando",1,NA,NA,NA
"3072","compradasunidades",1,NA,NA,NA
"3073","compraránlitros",1,NA,NA,NA
"3074","compraronlitros",1,NA,NA,NA
"3075","comprender",1,2.6667,2.5,2.5
"3076","comprendidas",1,NA,NA,NA
"3077","comprimido",1,NA,NA,NA
"3078","comprobada",1,NA,NA,NA
"3079","comprobados",1,NA,NA,NA
"3080","comprometer",1,NA,NA,NA
"3081","comprometió",1,NA,NA,NA
"3082","comprovinciano",1,NA,NA,NA
"3083","comuna",1,2.2,2.2,1.8
"3084","comunas",1,NA,NA,NA
"3085","comunica",1,NA,NA,NA
"3086","comunicadas",1,NA,NA,NA
"3087","comunicarles",1,NA,NA,NA
"3088","comunicarse",1,NA,NA,NA
"3089","concasos",1,NA,NA,NA
"3090","concedió",1,NA,NA,NA
"3091","concentran",1,NA,NA,NA
"3092","concepto",1,2.375,2,1.375
"3093","conceptualización",1,NA,NA,NA
"3094","concluimos",1,NA,NA,NA
"3095","concluir",1,1.8,2.6,2.4
"3096","conclusiones",1,NA,NA,NA
"3097","concluyeron",1,NA,NA,NA
"3098","concretar",1,NA,NA,NA
"3099","condenó",1,NA,NA,NA
"3100","conduce",1,NA,NA,NA
"3101","conducida",1,NA,NA,NA
"3102","conducta",1,2,2.4,1.8
"3103","conectividad",1,NA,NA,NA
"3104","confederaciones",1,NA,NA,NA
"3105","confiables",1,NA,NA,NA
"3106","confiamos",1,NA,NA,NA
"3107","confirmaban",1,NA,NA,NA
"3108","confirmadosdías",1,NA,NA,NA
"3109","confirmadosnuevos",1,NA,NA,NA
"3110","confirmadosse",1,NA,NA,NA
"3111","confirmarán",1,NA,NA,NA
"3112","confirmaroncasos",1,NA,NA,NA
"3113","confirmaronnuevos",1,NA,NA,NA
"3114","confirmarse",1,NA,NA,NA
"3115","confirmócasos",1,NA,NA,NA
"3116","confitería",1,NA,NA,NA
"3117","conformado",1,NA,NA,NA
"3118","conformados",1,NA,NA,NA
"3119","conforme",1,NA,NA,NA
"3120","confrontación",1,NA,NA,NA
"3121","congresos",1,NA,NA,NA
"3122","conhello",1,NA,NA,NA
"3123","conjunta",1,NA,NA,NA
"3124","conjuntamente",1,NA,NA,NA
"3125","conluego",1,NA,NA,NA
"3126","conmillones",1,NA,NA,NA
"3127","conmocionaron",1,NA,NA,NA
"3128","conmuertos",1,NA,NA,NA
"3129","conna",1,NA,NA,NA
"3130","conocen",1,NA,NA,NA
"3131","conocidas",1,NA,NA,NA
"3132","conocieron",1,NA,NA,NA
"3133","conpersonas",1,NA,NA,NA
"3134","consecutiva",1,NA,NA,NA
"3135","consejo",1,2.8,2.8,2.8
"3136","consejos",1,NA,NA,NA
"3137","consideraban",1,NA,NA,NA
"3138","considerable",1,NA,NA,NA
"3139","consiga",1,NA,NA,NA
"3140","consignar",1,NA,NA,NA
"3141","conspiran",1,NA,NA,NA
"3142","consta",1,NA,NA,NA
"3143","constante",1,2.2,2,2.8
"3144","constataron",1,NA,NA,NA
"3145","constató",1,NA,NA,NA
"3146","constitución",1,2.4,2.2,2.4
"3147","constitucionales",1,NA,NA,NA
"3148","constitucionalistas",1,NA,NA,NA
"3149","constituya",1,NA,NA,NA
"3150","construimosmemoria",1,NA,NA,NA
"3151","construir",1,2.8,3,3
"3152","construyen",1,NA,NA,NA
"3153","consumen",1,NA,NA,NA
"3154","consumidor",1,NA,NA,NA
"3155","consumirmgs",1,NA,NA,NA
"3156","contaba",1,NA,NA,NA
"3157","contabilizarcasos",1,NA,NA,NA
"3158","contabilizaroncausas",1,NA,NA,NA
"3159","contabilizaronlos",1,NA,NA,NA
"3160","contagiaron",1,NA,NA,NA
"3161","contagioso",1,NA,NA,NA
"3162","containers",1,NA,NA,NA
"3163","contaminadas",1,NA,NA,NA
"3164","contar",1,2.4,3,2.8
"3165","contarles",1,NA,NA,NA
"3166","contaron",1,NA,NA,NA
"3167","contemplaciones",1,NA,NA,NA
"3168","contemplen",1,NA,NA,NA
"3169","contestó",1,NA,NA,NA
"3170","continente",1,2,1.6,2.8
"3171","continuado",1,NA,NA,NA
"3172","continúe",1,NA,NA,NA
"3173","contracara",1,NA,NA,NA
"3174","contratado",1,NA,NA,NA
"3175","contribuir",1,3,2.6,2.8
"3176","contribuye",1,NA,NA,NA
"3177","controlaban",1,NA,NA,NA
"3178","controlado",1,NA,NA,NA
"3179","controlan",1,NA,NA,NA
"3180","controlar",1,1.75,3,2.25
"3181","contundente",1,NA,NA,NA
"3182","convencer",1,2,2.8,2.6
"3183","conversaciones",1,NA,NA,NA
"3184","conviven",1,NA,NA,NA
"3185","convocadas",1,NA,NA,NA
"3186","convocaron",1,NA,NA,NA
"3187","cony",1,NA,NA,NA
"3188","coordinada",1,NA,NA,NA
"3189","corazones",1,NA,NA,NA
"3190","coronavirusasp",1,NA,NA,NA
"3191","corporal",1,NA,NA,NA
"3192","correccional",1,NA,NA,NA
"3193","correcta",1,NA,NA,NA
"3194","correcto",1,2.8,2.2,2.6
"3195","correo",1,2,2,2.8
"3196","correr",1,2.8,3,3
"3197","corresponsal",1,NA,NA,NA
"3198","corrientesen",1,NA,NA,NA
"3199","corroborar",1,NA,NA,NA
"3200","corta",1,NA,NA,NA
"3201","cortá",1,NA,NA,NA
"3202","cortar",1,2,2.8,2.4
"3203","corte",1,1.6667,2,2.5
"3204","cosa",1,2,2,1.6
"3205","cosas",1,NA,NA,NA
"3206","cosechando",1,NA,NA,NA
"3207","cosmopolita",1,NA,NA,NA
"3208","costanera",1,NA,NA,NA
"3209","costos",1,NA,NA,NA
"3210","cotizaciones",1,NA,NA,NA
"3211","cotizan",1,NA,NA,NA
"3212","cov",1,NA,NA,NA
"3213","covidー",1,NA,NA,NA
"3214","covidcomo",1,NA,NA,NA
"3215","covidcoronavirus",1,NA,NA,NA
"3216","covidde",1,NA,NA,NA
"3217","coviden",1,NA,NA,NA
"3218","covidnos",1,NA,NA,NA
"3219","creada",1,NA,NA,NA
"3220","creado",1,NA,NA,NA
"3221","crear",1,3,3,2.2
"3222","crece",1,NA,NA,NA
"3223","crecer",1,2.8,3,2.6
"3224","crecida",1,NA,NA,NA
"3225","crédito",1,2,2.4,2.8
"3226","créditos",1,NA,NA,NA
"3227","cree",1,NA,NA,NA
"3228","creemos",1,NA,NA,NA
"3229","criminal",1,NA,NA,NA
"3230","cristina",1,NA,NA,NA
"3231","criticado",1,NA,NA,NA
"3232","criticas",1,NA,NA,NA
"3233","criticó",1,NA,NA,NA
"3234","crónica",1,NA,NA,NA
"3235","crónicapresentaba",1,NA,NA,NA
"3236","cronista",1,NA,NA,NA
"3237","cronograma",1,NA,NA,NA
"3238","crucenéstor",1,NA,NA,NA
"3239","crucero",1,NA,NA,NA
"3240","cruentos",1,NA,NA,NA
"3241","cuál",1,NA,NA,NA
"3242","cuáles",1,NA,NA,NA
"3243","cualesde",1,NA,NA,NA
"3244","cualesestán",1,NA,NA,NA
"3245","cualesson",1,NA,NA,NA
"3246","cualesunidades",1,NA,NA,NA
"3247","cualitativo",1,NA,NA,NA
"3248","cualquier",1,NA,NA,NA
"3249","cualquiera",1,NA,NA,NA
"3250","cuánto",1,NA,NA,NA
"3251","cuarententas",1,NA,NA,NA
"3252","cuatrode",1,NA,NA,NA
"3253","cuba",1,NA,NA,NA
"3254","cubrir",1,2.4,3,2.6
"3255","cubrirá",1,NA,NA,NA
"3256","cuchillos",1,NA,NA,NA
"3257","cudadad",1,NA,NA,NA
"3258","cuenca",1,NA,NA,NA
"3259","cuentan",1,NA,NA,NA
"3260","cuentas",1,NA,NA,NA
"3261","cuerpos",1,NA,NA,NA
"3262","cuesta",1,NA,NA,NA
"3263","cuestión",1,1.8,1.8,1.6
"3264","cuestionan",1,NA,NA,NA
"3265","cuestiones",1,NA,NA,NA
"3266","cuidadosos",1,NA,NA,NA
"3267","cuidaremos",1,NA,NA,NA
"3268","cuidarnos",1,NA,NA,NA
"3269","cumplenaños",1,NA,NA,NA
"3270","cumplían",1,NA,NA,NA
"3271","cumplió",1,NA,NA,NA
"3272","cumplirse",1,NA,NA,NA
"3273","curadas",1,NA,NA,NA
"3274","curó",1,NA,NA,NA
"3275","curricular",1,NA,NA,NA
"3276","curriculares",1,NA,NA,NA
"3277","cursabadía",1,NA,NA,NA
"3278","cursado",1,NA,NA,NA
"3279","curso",1,2.1111,1.8889,2.7778
"3280","curvas",1,NA,NA,NA
"3281","custodia",1,NA,NA,NA
"3282","daban",1,NA,NA,NA
"3283","dadas",1,NA,NA,NA
"3284","dadijo",1,NA,NA,NA
"3285","dagna",1,NA,NA,NA
"3286","damico",1,NA,NA,NA
"3287","damnificado",1,NA,NA,NA
"3288","dan",1,NA,NA,NA
"3289","dando",1,NA,NA,NA
"3290","daniel",1,NA,NA,NA
"3291","daniele",1,NA,NA,NA
"3292","darrealesdólares",1,NA,NA,NA
"3293","datafolha",1,NA,NA,NA
"3294","dealos",1,NA,NA,NA
"3295","deañosentre",1,NA,NA,NA
"3296","deargentinos",1,NA,NA,NA
"3297","debíamos",1,NA,NA,NA
"3298","débito",1,NA,NA,NA
"3299","decamas",1,NA,NA,NA
"3300","decanatos",1,NA,NA,NA
"3301","decapas",1,NA,NA,NA
"3302","decasos",1,NA,NA,NA
"3303","decenas",1,NA,NA,NA
"3304","decesos",1,NA,NA,NA
"3305","decidimos",1,NA,NA,NA
"3306","decidir",1,2.2,3,1.8
"3307","decidirá",1,NA,NA,NA
"3308","decimos",1,NA,NA,NA
"3309","decisiones",1,NA,NA,NA
"3310","declaración",1,2,3,1.8
"3311","declaradas",1,NA,NA,NA
"3312","declaró",1,NA,NA,NA
"3313","decorea",1,NA,NA,NA
"3314","decreciendo",1,NA,NA,NA
"3315","decretado",1,NA,NA,NA
"3316","decuatro",1,NA,NA,NA
"3317","dedetalló",1,NA,NA,NA
"3318","dedicada",1,NA,NA,NA
"3319","dedicadas",1,NA,NA,NA
"3320","deel",1,NA,NA,NA
"3321","deesta",1,NA,NA,NA
"3322","defallecieron",1,NA,NA,NA
"3323","defensa",1,2.6,2.2,2.8
"3324","defensores",1,NA,NA,NA
"3325","defiende",1,NA,NA,NA
"3326","defienden",1,NA,NA,NA
"3327","define",1,NA,NA,NA
"3328","definió",1,NA,NA,NA
"3329","definir",1,2.6,2.6,2
"3330","degramos",1,NA,NA,NA
"3331","dehong",1,NA,NA,NA
"3332","deja",1,2,2.2,2.2
"3333","dejado",1,NA,NA,NA
"3334","dejan",1,NA,NA,NA
"3335","dejara",1,NA,NA,NA
"3336","dejaron",1,NA,NA,NA
"3337","dejarse",1,NA,NA,NA
"3338","delantera",1,NA,NA,NA
"3339","delantero",1,NA,NA,NA
"3340","delen",1,NA,NA,NA
"3341","delhabiéndose",1,NA,NA,NA
"3342","delicado",1,2.6667,2,2.8333
"3343","delitros",1,NA,NA,NA
"3344","delos",1,NA,NA,NA
"3345","demagogias",1,NA,NA,NA
"3346","demandaría",1,NA,NA,NA
"3347","demarcaciones",1,NA,NA,NA
"3348","demilmuertos",1,NA,NA,NA
"3349","deml",1,NA,NA,NA
"3350","democracia",1,3,2.8,1.8
"3351","demorar",1,NA,NA,NA
"3352","demostrado",1,NA,NA,NA
"3353","demostrar",1,2.4,3,1.8
"3354","demuertes",1,NA,NA,NA
"3355","denominador",1,NA,NA,NA
"3356","denominados",1,NA,NA,NA
"3357","denominan",1,NA,NA,NA
"3358","denotan",1,NA,NA,NA
"3359","denuevas",1,NA,NA,NA
"3360","denueve",1,NA,NA,NA
"3361","denuncia",1,NA,NA,NA
"3362","denunciaba",1,NA,NA,NA
"3363","denunciados",1,NA,NA,NA
"3364","denunciaron",1,NA,NA,NA
"3365","depara",1,NA,NA,NA
"3366","departamentos",1,NA,NA,NA
"3367","dependerá",1,NA,NA,NA
"3368","dependía",1,NA,NA,NA
"3369","depetri",1,NA,NA,NA
"3370","deprimir",1,NA,NA,NA
"3371","depuestos",1,NA,NA,NA
"3372","derealesdólares",1,NA,NA,NA
"3373","derio",1,NA,NA,NA
"3374","derivado",1,NA,NA,NA
"3375","derivaron",1,NA,NA,NA
"3376","derrotado",1,NA,NA,NA
"3377","derrotar",1,1.6,2.8,2.6
"3378","derrumbe",1,NA,NA,NA
"3379","desafían",1,NA,NA,NA
"3380","desaparecidos",1,NA,NA,NA
"3381","desaparecieron",1,NA,NA,NA
"3382","desapareció",1,NA,NA,NA
"3383","desapariciones",1,NA,NA,NA
"3384","desarrollada",1,NA,NA,NA
"3385","desarrollado",1,NA,NA,NA
"3386","desarrolladores",1,NA,NA,NA
"3387","desarrollando",1,NA,NA,NA
"3388","desarrollaron",1,NA,NA,NA
"3389","desatada",1,NA,NA,NA
"3390","desayunos",1,NA,NA,NA
"3391","desbordados",1,NA,NA,NA
"3392","descargada",1,NA,NA,NA
"3393","descargar",1,NA,NA,NA
"3394","descarta",1,NA,NA,NA
"3395","descartadocuatro",1,NA,NA,NA
"3396","descartaron",1,NA,NA,NA
"3397","descartaroncasos",1,NA,NA,NA
"3398","descenso",1,NA,NA,NA
"3399","descentralizó",1,NA,NA,NA
"3400","descompuso",1,NA,NA,NA
"3401","desconoce",1,NA,NA,NA
"3402","desconocemos",1,NA,NA,NA
"3403","desconocido",1,NA,NA,NA
"3404","descubierto",1,NA,NA,NA
"3405","descubrió",1,NA,NA,NA
"3406","desfasaje",1,NA,NA,NA
"3407","desinfecta",1,NA,NA,NA
"3408","desinfectante",1,NA,NA,NA
"3409","desmenuzar",1,NA,NA,NA
"3410","desmintieron",1,NA,NA,NA
"3411","desmintió",1,NA,NA,NA
"3412","desobedecer",1,NA,NA,NA
"3413","desobedeciere",1,NA,NA,NA
"3414","desoír",1,NA,NA,NA
"3415","desórdenes",1,NA,NA,NA
"3416","desorientado",1,NA,NA,NA
"3417","desoyen",1,NA,NA,NA
"3418","desoyeran",1,NA,NA,NA
"3419","despegue",1,NA,NA,NA
"3420","desplegó",1,NA,NA,NA
"3421","despliega",1,NA,NA,NA
"3422","destacado",1,NA,NA,NA
"3423","destacan",1,NA,NA,NA
"3424","destacando",1,NA,NA,NA
"3425","destacaron",1,NA,NA,NA
"3426","destape",1,NA,NA,NA
"3427","destinada",1,NA,NA,NA
"3428","destinoel",1,NA,NA,NA
"3429","destruida",1,NA,NA,NA
"3430","desuperando",1,NA,NA,NA
"3431","desvío",1,NA,NA,NA
"3432","detallado",1,NA,NA,NA
"3433","detectado",1,NA,NA,NA
"3434","detectara",1,NA,NA,NA
"3435","detención",1,NA,NA,NA
"3436","detenciones",1,NA,NA,NA
"3437","detener",1,2,3,2.4
"3438","determinación",1,NA,NA,NA
"3439","determinados",1,NA,NA,NA
"3440","determinante",1,NA,NA,NA
"3441","determinarán",1,NA,NA,NA
"3442","determine",1,NA,NA,NA
"3443","detodos",1,NA,NA,NA
"3444","detractores",1,NA,NA,NA
"3445","detrás",1,2,1.6,2.4
"3446","deuda",1,1.2,1.8,2.8
"3447","devastada",1,NA,NA,NA
"3448","dewatts",1,NA,NA,NA
"3449","deyaños",1,NA,NA,NA
"3450","deyrespectivamente",1,NA,NA,NA
"3451","diabetes",1,NA,NA,NA
"3452","díacasos",1,NA,NA,NA
"3453","díade",1,NA,NA,NA
"3454","diagnosticadas",1,NA,NA,NA
"3455","diagnósticos",1,NA,NA,NA
"3456","díalo",1,NA,NA,NA
"3457","dialogo",1,NA,NA,NA
"3458","díapersonal",1,NA,NA,NA
"3459","diaria",1,NA,NA,NA
"3460","díasyademás",1,NA,NA,NA
"3461","dibujos",1,NA,NA,NA
"3462","dicetambién",1,NA,NA,NA
"3463","diciembre",1,NA,NA,NA
"3464","dicta",1,NA,NA,NA
"3465","dictada",1,NA,NA,NA
"3466","dictado",1,NA,NA,NA
"3467","dictaminar",1,NA,NA,NA
"3468","dictándole",1,NA,NA,NA
"3469","dictara",1,NA,NA,NA
"3470","didier",1,NA,NA,NA
"3471","diere",1,NA,NA,NA
"3472","diferir",1,NA,NA,NA
"3473","difíciles",1,NA,NA,NA
"3474","difícilmente",1,NA,NA,NA
"3475","dificultosas",1,NA,NA,NA
"3476","difundidas",1,NA,NA,NA
"3477","difundidos",1,NA,NA,NA
"3478","difundió",1,NA,NA,NA
"3479","dije",1,NA,NA,NA
"3480","dilema",1,NA,NA,NA
"3481","dimos",1,NA,NA,NA
"3482","dinerario",1,NA,NA,NA
"3483","dinesa",1,NA,NA,NA
"3484","directiva",1,NA,NA,NA
"3485","directivas",1,NA,NA,NA
"3486","directivos",1,NA,NA,NA
"3487","directos",1,NA,NA,NA
"3488","dirige",1,NA,NA,NA
"3489","dirigente",1,NA,NA,NA
"3490","dirigentes",1,NA,NA,NA
"3491","dirigida",1,NA,NA,NA
"3492","dirigido",1,NA,NA,NA
"3493","dirigió",1,NA,NA,NA
"3494","discurso",1,2.2,3,3
"3495","diseñaron",1,NA,NA,NA
"3496","disparo",1,1.6,2.6,3
"3497","disparó",1,NA,NA,NA
"3498","displicentes",1,NA,NA,NA
"3499","disponga",1,NA,NA,NA
"3500","distancias",1,NA,NA,NA
"3501","distrés",1,NA,NA,NA
"3502","distribuirlos",1,NA,NA,NA
"3503","distribuye",1,NA,NA,NA
"3504","distribuyen",1,NA,NA,NA
"3505","distrito",1,2,2,2
"3506","distritos",1,NA,NA,NA
"3507","diversas",1,NA,NA,NA
"3508","divulgadas",1,NA,NA,NA
"3509","dnunder",1,NA,NA,NA
"3510","doble",1,2.2,2,2.2
"3511","documentación",1,NA,NA,NA
"3512","documento",1,2,1.8,2.8
"3513","domésticas",1,NA,NA,NA
"3514","domicilian",1,NA,NA,NA
"3515","domingocorresponden",1,NA,NA,NA
"3516","domingoiniciaroncausas",1,NA,NA,NA
"3517","domingole",1,NA,NA,NA
"3518","domingovecinos",1,NA,NA,NA
"3519","domínguez",1,NA,NA,NA
"3520","dominicana",1,NA,NA,NA
"3521","donado",1,NA,NA,NA
"3522","donar",1,NA,NA,NA
"3523","donará",1,NA,NA,NA
"3524","donarán",1,NA,NA,NA
"3525","donarlas",1,NA,NA,NA
"3526","dónde",1,NA,NA,NA
"3527","donó",1,NA,NA,NA
"3528","dossier",1,NA,NA,NA
"3529","dow",1,NA,NA,NA
"3530","dramática",1,NA,NA,NA
"3531","dramático",1,NA,NA,NA
"3532","drogas",1,NA,NA,NA
"3533","drones",1,NA,NA,NA
"3534","dubái",1,NA,NA,NA
"3535","duda",1,1.6,1.8,1.6
"3536","dueño",1,2.2,2.6,3
"3537","duplica",1,NA,NA,NA
"3538","duplicaron",1,NA,NA,NA
"3539","duplicó",1,NA,NA,NA
"3540","dura",1,NA,NA,NA
"3541","duran",1,NA,NA,NA
"3542","duranteminutos",1,NA,NA,NA
"3543","durar",1,2.2,2.2,2.8
"3544","duras",1,NA,NA,NA
"3545","echarles",1,NA,NA,NA
"3546","eco",1,2.2,2,2.6
"3547","ecuatoriana",1,NA,NA,NA
"3548","edgardo",1,NA,NA,NA
"3549","edison",1,NA,NA,NA
"3550","educación",1,2.8,2.8,2.8
"3551","eeuu",1,NA,NA,NA
"3552","efe",1,NA,NA,NA
"3553","efectiva",1,NA,NA,NA
"3554","efectivas",1,NA,NA,NA
"3555","eficaces",1,NA,NA,NA
"3556","eficacia",1,NA,NA,NA
"3557","ejecuciones",1,NA,NA,NA
"3558","elaboró",1,NA,NA,NA
"3559","elalde",1,NA,NA,NA
"3560","elalindicó",1,NA,NA,NA
"3561","eldel",1,NA,NA,NA
"3562","elección",1,2.2,2.8,2
"3563","electorales",1,NA,NA,NA
"3564","electos",1,NA,NA,NA
"3565","electrónica",1,NA,NA,NA
"3566","electrónicamente",1,NA,NA,NA
"3567","electrónico",1,2.2,2.2,2.6
"3568","electrónicos",1,NA,NA,NA
"3569","elegida",1,NA,NA,NA
"3570","elen",1,NA,NA,NA
"3571","elevado",1,NA,NA,NA
"3572","elevaría",1,NA,NA,NA
"3573","elevaron",1,NA,NA,NA
"3574","elhombres",1,NA,NA,NA
"3575","eligieron",1,NA,NA,NA
"3576","ellosescribió",1,NA,NA,NA
"3577","elusan",1,NA,NA,NA
"3578","ely",1,NA,NA,NA
"3579","elyde",1,NA,NA,NA
"3580","embajadora",1,NA,NA,NA
"3581","embarazada",1,NA,NA,NA
"3582","emergentes",1,NA,NA,NA
"3583","emiliaromaña",1,NA,NA,NA
"3584","emisión",1,2.2,2.6,1.8
"3585","emite",1,NA,NA,NA
"3586","emitido",1,NA,NA,NA
"3587","emitió",1,NA,NA,NA
"3588","empecemos",1,NA,NA,NA
"3589","empeore",1,NA,NA,NA
"3590","empezando",1,NA,NA,NA
"3591","empezó",1,NA,NA,NA
"3592","empiece",1,NA,NA,NA
"3593","empiezan",1,NA,NA,NA
"3594","empleaba",1,NA,NA,NA
"3595","empleada",1,NA,NA,NA
"3596","empleadas",1,NA,NA,NA
"3597","empleado",1,1.4,1.8,2.8
"3598","emplean",1,NA,NA,NA
"3599","empleanunidades",1,NA,NA,NA
"3600","empleo",1,2.8,3,2.6
"3601","emprendedores",1,NA,NA,NA
"3602","empresariales",1,NA,NA,NA
"3603","enaislamiento",1,NA,NA,NA
"3604","enaños",1,NA,NA,NA
"3605","encabeza",1,NA,NA,NA
"3606","encabezadas",1,NA,NA,NA
"3607","encaminaba",1,NA,NA,NA
"3608","encontraban",1,NA,NA,NA
"3609","encontrados",1,NA,NA,NA
"3610","encontrándose",1,NA,NA,NA
"3611","encontraron",1,NA,NA,NA
"3612","encontró",1,NA,NA,NA
"3613","encuesta",1,NA,NA,NA
"3614","end",1,NA,NA,NA
"3615","endurecer",1,NA,NA,NA
"3616","enduro",1,NA,NA,NA
"3617","energías",1,NA,NA,NA
"3618","énfasis",1,NA,NA,NA
"3619","enfatizó",1,NA,NA,NA
"3620","enfermas",1,NA,NA,NA
"3621","enfermeros",1,NA,NA,NA
"3622","enfocado",1,NA,NA,NA
